timelocal,month,month_indicator,month_weekday,flow,rotation,effect_pump_10,vibr_bear_as_x,vibr_bear_as_y,vibr_bear_bs_x,vibr_bear_bs_y,vibr_motor_x,vibr_motor_y,temp_winding_max
2020-10-26T17:26:41Z,Oct,5,2020-10-25T23:00:00Z,13064.469275542535,250.27795150926377,418.56208811035157,1.0438128405292828,0.9748151270998848,0.527782955433925,0.4943981044206354,0.17802517301771376,0.19873665533496274,74.47692005818685
2020-10-26T17:47:41Z,Oct,5,2020-10-25T23:00:00Z,13100.72487953559,253.1972768951416,437.4868802517361,1.0342168311225044,0.9997375674525897,0.5281373448895084,0.5055849906384945,0.17910826271474362,0.20717505767146746,75.379974365234375
2020-10-26T17:49:11Z,Oct,5,2020-10-25T23:00:00Z,13266.568760503473,256.6174996344672,455.0341434448242,1.0992964985383882,1.059714121711254,0.5578806917660766,0.5342683770007557,0.18684566533499294,0.21798294645812777,75.379974365234375
2020-10-26T17:50:41Z,Oct,5,2020-10-25T23:00:00Z,13415.236742578125,259.47393672688804,468.7758375088162,1.1062533786707454,1.0936484436233838,0.5628555771006478,0.5473130721992917,0.19497970647083387,0.22629742971559366,75.379974365234375
2020-10-26T17:52:11Z,Oct,5,2020-10-25T23:00:00Z,13616.161672374132,263.9253783121745,494.71767407836916,1.0891258564975526,1.0350799132638508,0.5548542931927575,0.5207735469599565,0.20090571437279384,0.2312914860126045,75.379974365234375
2020-10-26T17:53:41Z,Oct,5,2020-10-25T23:00:00Z,13813.08364640842,268.40934482625323,514.6360897935656,1.251074551100201,1.200231005165312,0.6441307865228918,0.605191365780433,0.22107265892293718,0.2591201982365714,75.379974365234375
2020-10-26T17:55:11Z,Oct,5,2020-10-25T23:00:00Z,13808.75159780816,268.9209386508518,521.9564464938694,1.160408777276675,1.1583208191341825,0.6005868869357639,0.5843783742282126,0.21534754151039653,0.25185653340915837,75.379974365234375
2020-10-26T17:56:41Z,Oct,5,2020-10-25T23:00:00Z,13617.734389105903,265.1988814134386,499.90115423923066,1.1635782800647947,1.1353514297525087,0.5999873708619011,0.5711338054034445,0.20743288411796093,0.24723295627733072,75.379974365234375
2020-10-26T17:58:11Z,Oct,5,2020-10-25T23:00:00Z,13512.87658499349,262.49908183458115,486.192090186225,1.0949603892432318,1.0827204625752238,0.561998375444942,0.5433267103804482,0.19902457466456625,0.23279205272462633,75.379974365234375
2020-10-26T17:59:41Z,Oct,5,2020-10-25T23:00:00Z,13293.852940277779,259.09867559814455,467.6656951599121,1.1022251242425707,1.105672003238731,0.5675571412616306,0.5528179485771391,0.1944356376018789,0.23123229711386892,75.43569476097954
2020-10-26T18:01:11Z,Oct,5,2020-10-25T23:00:00Z,13105.538875748698,255.06186164652507,449.1754474412706,1.0529180922402277,1.0133693625529607,0.5339292956034343,0.5079346935477521,0.18567110538648235,0.21231387812097868,75.61325764634874
2020-10-26T18:02:41Z,Oct,5,2020-10-25T23:00:00Z,12949.289437749567,251.64565453016493,431.4266935465495,1.0840087575806512,1.0096809470362134,0.5527445856153965,0.5167646200603909,0.1812627521150642,0.20964490117662482,76.01930644259983
2020-10-26T18:10:11Z,Oct,5,2020-10-25T23:00:00Z,12979.773577473958,252.25883799099392,434.0712394022624,1.0962421344836553,0.9864799939208561,0.5515507719523377,0.49791810180279944,0.18418181713223458,0.19952468241585625,76.04613367089165
2020-10-26T18:11:41Z,Oct,5,2020-10-25T23:00:00Z,13092.309207693143,255.33041108466253,450.00614579874673,1.1224759295331108,1.0560602045602268,0.5733073282890849,0.5340767865697543,0.18846427788337072,0.21862230158944926,76.27149197913276
2020-10-26T18:13:11Z,Oct,5,2020-10-25T23:00:00Z,13197.255437369791,257.8475499064128,465.46232384711374,1.1000771269626088,1.0418544562856356,0.5629784039371544,0.5299570392913289,0.19546435261567432,0.22577828095985783,76.29998779296875
2020-10-26T18:14:41Z,Oct,5,2020-10-25T23:00:00Z,13313.179205642362,260.84220981377496,482.2976751180013,1.1016168030063311,1.0616235950774617,0.5652838956448767,0.5372495293577512,0.1999678379687998,0.23332657270299065,76.29998779296875
2020-10-26T18:16:11Z,Oct,5,2020-10-25T23:00:00Z,13438.429907552083,263.6878781100803,497.08132550320096,1.1436709061821302,1.0850298707114325,0.5866741876370377,0.5488600000639756,0.2142319225569566,0.24284083041979207,76.29998779296875
2020-10-26T18:17:41Z,Oct,5,2020-10-25T23:00:00Z,13599.547893326822,266.6049333875868,511.78665243462456,1.1727160332189666,1.170639007715384,0.6064621275451448,0.5861603762520684,0.21844507908357513,0.25396775572035046,76.29998779296875
2020-10-26T18:19:11Z,Oct,5,2020-10-25T23:00:00Z,13698.423100878907,269.1206601345486,526.770439344618,1.1477361192623774,1.1060872741977374,0.5982798825409678,0.5619386213143667,0.2199196997927295,0.25202735949125554,76.29998779296875
2020-10-26T18:43:20Z,Oct,5,2020-10-25T23:00:00Z,13860.066919498699,269.65300311686195,521.7603839436849,1.2342257088078392,1.1636987910853491,0.6375818288233545,0.5844461453451051,0.2212535675300492,0.25174805788927607,77.23997497558594
2020-10-26T18:44:50Z,Oct,5,2020-10-25T23:00:00Z,13826.847265440538,269.0446870144314,519.2767884067111,1.2407484974278344,1.2075493786334992,0.6416927311844296,0.6084255594730377,0.21762570019265015,0.25818424248860944,77.3377252843221
2020-10-26T18:46:20Z,Oct,5,2020-10-25T23:00:00Z,13812.989236816406,268.7484954861111,512.8724156819661,1.2247801805098852,1.1520879745602608,0.6333841252552138,0.5834711044934061,0.21907934556371636,0.24800976430972418,77.59337127973768
2020-10-26T18:47:50Z,Oct,5,2020-10-25T23:00:00Z,13772.929889312067,267.8482146308051,508.30223623114694,1.1952742504994074,1.1834473025613361,0.6200504521952735,0.594885090441174,0.21323934260341856,0.2492955770234267,78.17413614501953
2020-10-26T18:49:20Z,Oct,5,2020-10-25T23:00:00Z,13673.04417392578,265.95414453938804,501.159302601454,1.1941546151770486,1.1262855251868567,0.6099696983244683,0.5632238676071167,0.21125974859628413,0.24026464513142903,78.10941997884115
